"current_path","tracked","exists","category","size_bytes","generated","reproducible","required_for_package","required_for_tests","required_for_documentation","referenced_by","previous_destination","proposed_destination","destination_type","recommended_action","safe_for_batch_1","approval_required","risk","evidence","notes"
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/Meta/links.rds",FALSE,TRUE,"rds",473,TRUE,FALSE,FALSE,FALSE,FALSE,"","approved external data store or minimal test fixture; preserve until checksum and provenance are recorded","artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/Meta/links.rds","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: rds; generated-path/type evidence; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/Meta/nsInfo.rds",FALSE,TRUE,"rds",451,TRUE,FALSE,FALSE,FALSE,FALSE,"","approved external data store or minimal test fixture; preserve until checksum and provenance are recorded","artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/Meta/nsInfo.rds","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: rds; generated-path/type evidence; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/Meta/package.rds",FALSE,TRUE,"rds",1203,TRUE,FALSE,FALSE,FALSE,FALSE,"","approved external data store or minimal test fixture; preserve until checksum and provenance are recorded","artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/Meta/package.rds","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: rds; generated-path/type evidence; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/Meta/Rd.rds",FALSE,TRUE,"rds",1223,TRUE,FALSE,FALSE,FALSE,FALSE,"","approved external data store or minimal test fixture; preserve until checksum and provenance are recorded","artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/Meta/Rd.rds","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: rds; generated-path/type evidence; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/Meta/vignette.rds",FALSE,TRUE,"rds",379,TRUE,FALSE,FALSE,FALSE,FALSE,"","approved external data store or minimal test fixture; preserve until checksum and provenance are recorded","artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/Meta/vignette.rds","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: rds; generated-path/type evidence; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-case/copernicus-peru-phy/cin/processed/copernicus-peru-phy-20200101-20200107.rds",FALSE,TRUE,"rds",3554623,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external data store or minimal test fixture; preserve until checksum and provenance are recorded","artifacts/maintainer-case/copernicus-peru-phy/cin/processed/copernicus-peru-phy-20200101-20200107.rds","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: rds; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-case/copernicus-peru-phy/cin/raw/copernicus-peru-phy-20200101-20200107.nc",FALSE,TRUE,"netcdf",3154810,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external data store or minimal test fixture; preserve until checksum and provenance are recorded","artifacts/maintainer-case/copernicus-peru-phy/cin/raw/copernicus-peru-phy-20200101-20200107.nc","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: netcdf; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/audit-summary.csv",FALSE,TRUE,"table",257,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/audit-summary.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/coordinate-summary.csv",FALSE,TRUE,"table",353,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/coordinate-summary.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/cube-shape.csv",FALSE,TRUE,"table",122,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/cube-shape.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/depth-coverage.csv",FALSE,TRUE,"table",2357,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/depth-coverage.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/depth.csv",FALSE,TRUE,"table",388,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/depth.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/dimname-checks.csv",FALSE,TRUE,"table",169,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/dimname-checks.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/example-block.rds",FALSE,TRUE,"rds",438,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external data store or minimal test fixture; preserve until checksum and provenance are recorded","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/example-block.rds","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: rds; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/first-finite-cell.csv",FALSE,TRUE,"table",211,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/first-finite-cell.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/latitude.csv",FALSE,TRUE,"table",1532,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/latitude.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/longitude.csv",FALSE,TRUE,"table",1326,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/longitude.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/memory-summary.csv",FALSE,TRUE,"table",161,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/memory-summary.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/object-components.csv",FALSE,TRUE,"table",505,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/object-components.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/time.csv",FALSE,TRUE,"table",119,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/time.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/variable-summary.csv",FALSE,TRUE,"table",409,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/variable-summary.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-case/copernicus-peru-phy/cout/audit/variables.csv",FALSE,TRUE,"table",75,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-case/copernicus-peru-phy/cout/audit/variables.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-case/copernicus-peru-phy/cout/log/netcdf-dimensions.csv",FALSE,TRUE,"table",143,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-case/copernicus-peru-phy/cout/log/netcdf-dimensions.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-case/copernicus-peru-phy/cout/log/netcdf-variables.csv",FALSE,TRUE,"table",150,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-case/copernicus-peru-phy/cout/log/netcdf-variables.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-case/copernicus-peru-phy/cout/log/ocean-cube-summary.csv",FALSE,TRUE,"table",429,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-case/copernicus-peru-phy/cout/log/ocean-cube-summary.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-case/copernicus-peru-phy/cout/validation/validation-cases.csv",FALSE,TRUE,"table",7920,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-case/copernicus-peru-phy/cout/validation/validation-cases.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-case/copernicus-peru-phy/cout/validation/validation-functions.csv",FALSE,TRUE,"table",313,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-case/copernicus-peru-phy/cout/validation/validation-functions.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-case/copernicus-peru-phy/cout/validation/validation-summary.csv",FALSE,TRUE,"table",120,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-case/copernicus-peru-phy/cout/validation/validation-summary.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-map/stage-00/function-centrality.csv",FALSE,TRUE,"table",12706,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-map/stage-00/function-centrality.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-map/stage-00/function-dependencies.csv",FALSE,TRUE,"table",29229,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-map/stage-00/function-dependencies.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-map/stage-00/function-source-map.csv",FALSE,TRUE,"table",18114,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-map/stage-00/function-source-map.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-map/stage-00/internal-functions.csv",FALSE,TRUE,"table",8356,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-map/stage-00/internal-functions.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-map/stage-00/package-summary.csv",FALSE,TRUE,"table",257,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-map/stage-00/package-summary.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-map/stage-00/public-api.csv",FALSE,TRUE,"table",2601,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-map/stage-00/public-api.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-map/stage-00/r-files.csv",FALSE,TRUE,"table",1813,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-map/stage-00/r-files.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-map/stage-00/s3-methods.csv",FALSE,TRUE,"table",196,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-map/stage-00/s3-methods.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-map/stage-01/functions/ocean_cube/direct-callees.csv",FALSE,TRUE,"table",252,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-map/stage-01/functions/ocean_cube/direct-callees.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-map/stage-01/functions/ocean_cube/direct-callers.csv",FALSE,TRUE,"table",328,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-map/stage-01/functions/ocean_cube/direct-callers.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-map/stage-01/functions/ocean_cube/references.csv",FALSE,TRUE,"table",37749,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-map/stage-01/functions/ocean_cube/references.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-map/stage-01/functions/ocean_cube/subgraph-edges.csv",FALSE,TRUE,"table",1425,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-map/stage-01/functions/ocean_cube/subgraph-edges.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"artifacts/maintainer-map/stage-01/study-plan.csv",FALSE,TRUE,"table",15710,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external artifact/data store","artifacts/maintainer-map/stage-01/study-plan.csv","local-ignored","leave-local",FALSE,FALSE,"low: no movement","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: table; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Ignored operational files must not be moved with Git."
"auxdata/layer_sp.Rdata",TRUE,TRUE,"rds",195,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external data store or minimal test fixture; preserve until checksum and provenance are recorded","external-archive/oceancube-legacy/layer_sp.Rdata","outside-repository","review",FALSE,TRUE,"high: provenance and external consumers unknown","git ls-files: tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: exists; category: rds; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Preserve until checksum, provenance, license, owner and destination retention policy are approved."
"auxdata/PER_ADM0.RData",TRUE,TRUE,"rds",1122258,FALSE,FALSE,FALSE,FALSE,FALSE,"","approved external data store or minimal test fixture; preserve until checksum and provenance are recorded","external-archive/oceancube-legacy/PER_ADM0.RData","outside-repository","review",FALSE,TRUE,"high: provenance and external consumers unknown","git ls-files: tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: exists; category: rds; not established as generated; operational location/type evidence; no active literal reference; previous decision: relocate-later","Preserve until checksum, provenance, license, owner and destination retention policy are approved."
