"topic","function_name","source_type","source_file","canonical_candidate","duplicate_group","current","roadmap_relevance","recommended_action","notes"
"cube_collect","cube_slice","handbook","handbook/functions/cube_collect.qmd","handbook QMD/Rmd for extended user guidance","function:cube_slice",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_collect","ocean_cube","handbook","handbook/functions/cube_collect.qmd","handbook QMD/Rmd for extended user guidance","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_collect","read_nc","handbook","handbook/functions/cube_collect.qmd","handbook QMD/Rmd for extended user guidance","function:read_nc",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_crop","cube_crop","handbook","handbook/functions/cube_crop.qmd","handbook QMD/Rmd for extended user guidance","function:cube_crop",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_crop","cube_extract","handbook","handbook/functions/cube_crop.qmd","handbook QMD/Rmd for extended user guidance","function:cube_extract",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_crop","ocean_cube","handbook","handbook/functions/cube_crop.qmd","handbook QMD/Rmd for extended user guidance","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_extract","cube_crop","handbook","handbook/functions/cube_extract.qmd","handbook QMD/Rmd for extended user guidance","function:cube_crop",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_extract","cube_extract","handbook","handbook/functions/cube_extract.qmd","handbook QMD/Rmd for extended user guidance","function:cube_extract",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_extract","cube_slice","handbook","handbook/functions/cube_extract.qmd","handbook QMD/Rmd for extended user guidance","function:cube_slice",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_extract","ocean_cube","handbook","handbook/functions/cube_extract.qmd","handbook QMD/Rmd for extended user guidance","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_layer_thickness","cube_cell_volume","handbook","handbook/functions/cube_layer_thickness.qmd","handbook QMD/Rmd for extended user guidance","function:cube_cell_volume",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_layer_thickness","cube_layer_thickness","handbook","handbook/functions/cube_layer_thickness.qmd","handbook QMD/Rmd for extended user guidance","function:cube_layer_thickness",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_layer_thickness","ocean_cube","handbook","handbook/functions/cube_layer_thickness.qmd","handbook QMD/Rmd for extended user guidance","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_mask","cube_crop","handbook","handbook/functions/cube_mask.qmd","handbook QMD/Rmd for extended user guidance","function:cube_crop",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_mask","cube_mask","handbook","handbook/functions/cube_mask.qmd","handbook QMD/Rmd for extended user guidance","function:cube_mask",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_mask","ocean_cube","handbook","handbook/functions/cube_mask.qmd","handbook QMD/Rmd for extended user guidance","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_polygon_weights","cube_cell_area","handbook","handbook/functions/cube_polygon_weights.qmd","handbook QMD/Rmd for extended user guidance","function:cube_cell_area",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_polygon_weights","cube_polygon_weights","handbook","handbook/functions/cube_polygon_weights.qmd","handbook QMD/Rmd for extended user guidance","function:cube_polygon_weights",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_polygon_weights","ocean_cube","handbook","handbook/functions/cube_polygon_weights.qmd","handbook QMD/Rmd for extended user guidance","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_slice","cube_extract","handbook","handbook/functions/cube_slice.qmd","handbook QMD/Rmd for extended user guidance","function:cube_extract",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_slice","cube_slice","handbook","handbook/functions/cube_slice.qmd","handbook QMD/Rmd for extended user guidance","function:cube_slice",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_slice","ocean_cube","handbook","handbook/functions/cube_slice.qmd","handbook QMD/Rmd for extended user guidance","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_transect","cube_crop","handbook","handbook/functions/cube_transect.qmd","handbook QMD/Rmd for extended user guidance","function:cube_crop",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_transect","cube_transect","handbook","handbook/functions/cube_transect.qmd","handbook QMD/Rmd for extended user guidance","function:cube_transect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"cube_transect","ocean_cube","handbook","handbook/functions/cube_transect.qmd","handbook QMD/Rmd for extended user guidance","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"download_nc","cm_connect","handbook","handbook/functions/download_nc.qmd","handbook QMD/Rmd for extended user guidance","function:cm_connect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"download_nc","download_nc","handbook","handbook/functions/download_nc.qmd","handbook QMD/Rmd for extended user guidance","function:download_nc",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"download_nc","read_nc","handbook","handbook/functions/download_nc.qmd","handbook QMD/Rmd for extended user guidance","function:read_nc",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"layer_mean","annual_index","handbook","handbook/functions/layer_mean.qmd","handbook QMD/Rmd for extended user guidance","function:annual_index",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"layer_mean","layer_mean","handbook","handbook/functions/layer_mean.qmd","handbook QMD/Rmd for extended user guidance","function:layer_mean",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"layer_mean","ocean_cube","handbook","handbook/functions/layer_mean.qmd","handbook QMD/Rmd for extended user guidance","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"link_events","link_events","handbook","handbook/functions/link_events.qmd","handbook QMD/Rmd for extended user guidance","function:link_events",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"link_events","ocean_cube","handbook","handbook/functions/link_events.qmd","handbook QMD/Rmd for extended user guidance","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"ocean_cube","cube_slice","handbook","handbook/functions/ocean_cube.qmd","handbook QMD/Rmd for extended user guidance","function:cube_slice",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"ocean_cube","ocean_cube","handbook","handbook/functions/ocean_cube.qmd","handbook QMD/Rmd for extended user guidance","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"ocean_cube","read_nc","handbook","handbook/functions/ocean_cube.qmd","handbook QMD/Rmd for extended user guidance","function:read_nc",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"read_nc","cube_collect","handbook","handbook/functions/read_nc.qmd","handbook QMD/Rmd for extended user guidance","function:cube_collect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"read_nc","download_nc","handbook","handbook/functions/read_nc.qmd","handbook QMD/Rmd for extended user guidance","function:download_nc",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"read_nc","ocean_cube","handbook","handbook/functions/read_nc.qmd","handbook QMD/Rmd for extended user guidance","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"read_nc","read_nc","handbook","handbook/functions/read_nc.qmd","handbook QMD/Rmd for extended user guidance","function:read_nc",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"signal_noise","clim_day","handbook","handbook/functions/signal_noise.qmd","handbook QMD/Rmd for extended user guidance","function:clim_day",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"signal_noise","clim_month","handbook","handbook/functions/signal_noise.qmd","handbook QMD/Rmd for extended user guidance","function:clim_month",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"signal_noise","ocean_cube","handbook","handbook/functions/signal_noise.qmd","handbook QMD/Rmd for extended user guidance","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"signal_noise","signal_noise","handbook","handbook/functions/signal_noise.qmd","handbook QMD/Rmd for extended user guidance","function:signal_noise",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"stock_mask","crop_stock","handbook","handbook/functions/stock_mask.qmd","handbook QMD/Rmd for extended user guidance","function:crop_stock",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"stock_mask","stock_mask","handbook","handbook/functions/stock_mask.qmd","handbook QMD/Rmd for extended user guidance","function:stock_mask",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"to_month","clim_month","handbook","handbook/functions/to_month.qmd","handbook QMD/Rmd for extended user guidance","function:clim_month",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"to_month","ocean_cube","handbook","handbook/functions/to_month.qmd","handbook QMD/Rmd for extended user guidance","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"to_month","to_month","handbook","handbook/functions/to_month.qmd","handbook QMD/Rmd for extended user guidance","function:to_month",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"index","cube_polygon_weights","handbook","handbook/index.qmd","handbook QMD/Rmd for extended user guidance","function:cube_polygon_weights",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"index","cube_transect","handbook","handbook/index.qmd","handbook QMD/Rmd for extended user guidance","function:cube_transect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","annual_index","handbook","handbook/oceancube-handbook.md","handbook QMD/Rmd for extended user guidance","function:annual_index",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","anom_diff","handbook","handbook/oceancube-handbook.md","handbook QMD/Rmd for extended user guidance","function:anom_diff",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","anom_z","handbook","handbook/oceancube-handbook.md","handbook QMD/Rmd for extended user guidance","function:anom_z",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","clim_day","handbook","handbook/oceancube-handbook.md","handbook QMD/Rmd for extended user guidance","function:clim_day",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","clim_month","handbook","handbook/oceancube-handbook.md","handbook QMD/Rmd for extended user guidance","function:clim_month",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","cm_connect","handbook","handbook/oceancube-handbook.md","handbook QMD/Rmd for extended user guidance","function:cm_connect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","cm_setup","handbook","handbook/oceancube-handbook.md","handbook QMD/Rmd for extended user guidance","function:cm_setup",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","coast_dist","handbook","handbook/oceancube-handbook.md","handbook QMD/Rmd for extended user guidance","function:coast_dist",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","crop_stock","handbook","handbook/oceancube-handbook.md","handbook QMD/Rmd for extended user guidance","function:crop_stock",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","cube_cell_area","handbook","handbook/oceancube-handbook.md","handbook QMD/Rmd for extended user guidance","function:cube_cell_area",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","cube_cell_volume","handbook","handbook/oceancube-handbook.md","handbook QMD/Rmd for extended user guidance","function:cube_cell_volume",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","cube_collect","handbook","handbook/oceancube-handbook.md","handbook QMD/Rmd for extended user guidance","function:cube_collect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","cube_crop","handbook","handbook/oceancube-handbook.md","handbook QMD/Rmd for extended user guidance","function:cube_crop",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","cube_extract","handbook","handbook/oceancube-handbook.md","handbook QMD/Rmd for extended user guidance","function:cube_extract",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","cube_layer_thickness","handbook","handbook/oceancube-handbook.md","handbook QMD/Rmd for extended user guidance","function:cube_layer_thickness",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","cube_mask","handbook","handbook/oceancube-handbook.md","handbook QMD/Rmd for extended user guidance","function:cube_mask",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","cube_polygon_weights","handbook","handbook/oceancube-handbook.md","handbook QMD/Rmd for extended user guidance","function:cube_polygon_weights",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","cube_slice","handbook","handbook/oceancube-handbook.md","handbook QMD/Rmd for extended user guidance","function:cube_slice",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","cube_transect","handbook","handbook/oceancube-handbook.md","handbook QMD/Rmd for extended user guidance","function:cube_transect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","download_nc","handbook","handbook/oceancube-handbook.md","handbook QMD/Rmd for extended user guidance","function:download_nc",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","layer_mean","handbook","handbook/oceancube-handbook.md","handbook QMD/Rmd for extended user guidance","function:layer_mean",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","link_events","handbook","handbook/oceancube-handbook.md","handbook QMD/Rmd for extended user guidance","function:link_events",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","ocean_cube","handbook","handbook/oceancube-handbook.md","handbook QMD/Rmd for extended user guidance","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","read_nc","handbook","handbook/oceancube-handbook.md","handbook QMD/Rmd for extended user guidance","function:read_nc",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","signal_noise","handbook","handbook/oceancube-handbook.md","handbook QMD/Rmd for extended user guidance","function:signal_noise",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","stock_mask","handbook","handbook/oceancube-handbook.md","handbook QMD/Rmd for extended user guidance","function:stock_mask",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","to_month","handbook","handbook/oceancube-handbook.md","handbook QMD/Rmd for extended user guidance","function:to_month",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","annual_index","handbook","handbook/oceancube-handbook.Rmd","handbook QMD/Rmd for extended user guidance","function:annual_index",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","anom_diff","handbook","handbook/oceancube-handbook.Rmd","handbook QMD/Rmd for extended user guidance","function:anom_diff",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","anom_z","handbook","handbook/oceancube-handbook.Rmd","handbook QMD/Rmd for extended user guidance","function:anom_z",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","clim_day","handbook","handbook/oceancube-handbook.Rmd","handbook QMD/Rmd for extended user guidance","function:clim_day",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","clim_month","handbook","handbook/oceancube-handbook.Rmd","handbook QMD/Rmd for extended user guidance","function:clim_month",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","cm_connect","handbook","handbook/oceancube-handbook.Rmd","handbook QMD/Rmd for extended user guidance","function:cm_connect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","cm_setup","handbook","handbook/oceancube-handbook.Rmd","handbook QMD/Rmd for extended user guidance","function:cm_setup",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","coast_dist","handbook","handbook/oceancube-handbook.Rmd","handbook QMD/Rmd for extended user guidance","function:coast_dist",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","crop_stock","handbook","handbook/oceancube-handbook.Rmd","handbook QMD/Rmd for extended user guidance","function:crop_stock",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","cube_cell_area","handbook","handbook/oceancube-handbook.Rmd","handbook QMD/Rmd for extended user guidance","function:cube_cell_area",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","cube_cell_volume","handbook","handbook/oceancube-handbook.Rmd","handbook QMD/Rmd for extended user guidance","function:cube_cell_volume",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","cube_collect","handbook","handbook/oceancube-handbook.Rmd","handbook QMD/Rmd for extended user guidance","function:cube_collect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","cube_crop","handbook","handbook/oceancube-handbook.Rmd","handbook QMD/Rmd for extended user guidance","function:cube_crop",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","cube_extract","handbook","handbook/oceancube-handbook.Rmd","handbook QMD/Rmd for extended user guidance","function:cube_extract",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","cube_layer_thickness","handbook","handbook/oceancube-handbook.Rmd","handbook QMD/Rmd for extended user guidance","function:cube_layer_thickness",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","cube_mask","handbook","handbook/oceancube-handbook.Rmd","handbook QMD/Rmd for extended user guidance","function:cube_mask",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","cube_polygon_weights","handbook","handbook/oceancube-handbook.Rmd","handbook QMD/Rmd for extended user guidance","function:cube_polygon_weights",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","cube_slice","handbook","handbook/oceancube-handbook.Rmd","handbook QMD/Rmd for extended user guidance","function:cube_slice",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","cube_transect","handbook","handbook/oceancube-handbook.Rmd","handbook QMD/Rmd for extended user guidance","function:cube_transect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","download_nc","handbook","handbook/oceancube-handbook.Rmd","handbook QMD/Rmd for extended user guidance","function:download_nc",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","layer_mean","handbook","handbook/oceancube-handbook.Rmd","handbook QMD/Rmd for extended user guidance","function:layer_mean",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","link_events","handbook","handbook/oceancube-handbook.Rmd","handbook QMD/Rmd for extended user guidance","function:link_events",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","ocean_cube","handbook","handbook/oceancube-handbook.Rmd","handbook QMD/Rmd for extended user guidance","function:ocean_cube",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","read_nc","handbook","handbook/oceancube-handbook.Rmd","handbook QMD/Rmd for extended user guidance","function:read_nc",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","signal_noise","handbook","handbook/oceancube-handbook.Rmd","handbook QMD/Rmd for extended user guidance","function:signal_noise",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","stock_mask","handbook","handbook/oceancube-handbook.Rmd","handbook QMD/Rmd for extended user guidance","function:stock_mask",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"oceancube-handbook","to_month","handbook","handbook/oceancube-handbook.Rmd","handbook QMD/Rmd for extended user guidance","function:to_month",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"00-run-all","","handbook","handbook/scripts/00-run-all.R","handbook QMD/Rmd for extended user guidance","topic:00-run-all",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"01-create-memory-cube","","handbook","handbook/scripts/01-create-memory-cube.R","handbook QMD/Rmd for extended user guidance","topic:01-create-memory-cube",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"02-read-netcdf","","handbook","handbook/scripts/02-read-netcdf.R","handbook QMD/Rmd for extended user guidance","topic:02-read-netcdf",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"03-slice-crop","","handbook","handbook/scripts/03-slice-crop.R","handbook QMD/Rmd for extended user guidance","topic:03-slice-crop",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"04-extract-series-profile","","handbook","handbook/scripts/04-extract-series-profile.R","handbook QMD/Rmd for extended user guidance","topic:04-extract-series-profile",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"05-transect-events","","handbook","handbook/scripts/05-transect-events.R","handbook QMD/Rmd for extended user guidance","topic:05-transect-events",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"06-mask","","handbook","handbook/scripts/06-mask.R","handbook QMD/Rmd for extended user guidance","topic:06-mask",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"07-climatology-anomalies","","handbook","handbook/scripts/07-climatology-anomalies.R","handbook QMD/Rmd for extended user guidance","topic:07-climatology-anomalies",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"08-grid-geometry","","handbook","handbook/scripts/08-grid-geometry.R","handbook QMD/Rmd for extended user guidance","topic:08-grid-geometry",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"09-polygon-weights","","handbook","handbook/scripts/09-polygon-weights.R","handbook QMD/Rmd for extended user guidance","topic:09-polygon-weights",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"10-oceancube-to-spatind","","handbook","handbook/scripts/10-oceancube-to-spatind.R","handbook QMD/Rmd for extended user guidance","topic:10-oceancube-to-spatind",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"styles","","handbook","handbook/styles.css","handbook QMD/Rmd for extended user guidance","topic:styles",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"backend-support","annual_index","handbook","handbook/tables/backend-support.csv","handbook QMD/Rmd for extended user guidance","function:annual_index",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"backend-support","anom_diff","handbook","handbook/tables/backend-support.csv","handbook QMD/Rmd for extended user guidance","function:anom_diff",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"backend-support","anom_z","handbook","handbook/tables/backend-support.csv","handbook QMD/Rmd for extended user guidance","function:anom_z",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"backend-support","clim_day","handbook","handbook/tables/backend-support.csv","handbook QMD/Rmd for extended user guidance","function:clim_day",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"backend-support","clim_month","handbook","handbook/tables/backend-support.csv","handbook QMD/Rmd for extended user guidance","function:clim_month",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"backend-support","cm_connect","handbook","handbook/tables/backend-support.csv","handbook QMD/Rmd for extended user guidance","function:cm_connect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"backend-support","cm_setup","handbook","handbook/tables/backend-support.csv","handbook QMD/Rmd for extended user guidance","function:cm_setup",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"backend-support","coast_dist","handbook","handbook/tables/backend-support.csv","handbook QMD/Rmd for extended user guidance","function:coast_dist",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"backend-support","crop_stock","handbook","handbook/tables/backend-support.csv","handbook QMD/Rmd for extended user guidance","function:crop_stock",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
"backend-support","cube_cell_area","handbook","handbook/tables/backend-support.csv","handbook QMD/Rmd for extended user guidance","function:cube_cell_area",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"backend-support","cube_cell_volume","handbook","handbook/tables/backend-support.csv","handbook QMD/Rmd for extended user guidance","function:cube_cell_volume",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"backend-support","cube_collect","handbook","handbook/tables/backend-support.csv","handbook QMD/Rmd for extended user guidance","function:cube_collect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"backend-support","cube_crop","handbook","handbook/tables/backend-support.csv","handbook QMD/Rmd for extended user guidance","function:cube_crop",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"backend-support","cube_extract","handbook","handbook/tables/backend-support.csv","handbook QMD/Rmd for extended user guidance","function:cube_extract",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"backend-support","cube_layer_thickness","handbook","handbook/tables/backend-support.csv","handbook QMD/Rmd for extended user guidance","function:cube_layer_thickness",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"backend-support","cube_mask","handbook","handbook/tables/backend-support.csv","handbook QMD/Rmd for extended user guidance","function:cube_mask",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"backend-support","cube_polygon_weights","handbook","handbook/tables/backend-support.csv","handbook QMD/Rmd for extended user guidance","function:cube_polygon_weights",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"backend-support","cube_slice","handbook","handbook/tables/backend-support.csv","handbook QMD/Rmd for extended user guidance","function:cube_slice",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"backend-support","cube_transect","handbook","handbook/tables/backend-support.csv","handbook QMD/Rmd for extended user guidance","function:cube_transect",TRUE,"explicit proposed API","retain","Topic overlap is evidence for review, not permission to delete."
"backend-support","download_nc","handbook","handbook/tables/backend-support.csv","handbook QMD/Rmd for extended user guidance","function:download_nc",TRUE,"current 0.1.0 documentation","retain","Topic overlap is evidence for review, not permission to delete."
