"path","name","extension","directory","size_bytes","tracked","ignored","file_type","role","generated","source_of_truth","possible_duplicate","possible_obsolete","evidence","recommended_action","notes"
"artifacts/h24-release/library/oceancube/examples/baseline_ocean_cube.R","baseline_ocean_cube.R",".R","artifacts/h24-release/library/oceancube/examples",3704,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/examples/cube_crop.R","cube_crop.R",".R","artifacts/h24-release/library/oceancube/examples",8540,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/examples/cube_extract.R","cube_extract.R",".R","artifacts/h24-release/library/oceancube/examples",7836,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/examples/cube_geometry_weights.R","cube_geometry_weights.R",".R","artifacts/h24-release/library/oceancube/examples",4084,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/examples/cube_mask.R","cube_mask.R",".R","artifacts/h24-release/library/oceancube/examples",6852,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/examples/cube_slice.R","cube_slice.R",".R","artifacts/h24-release/library/oceancube/examples",6283,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/examples/cube_transect.R","cube_transect.R",".R","artifacts/h24-release/library/oceancube/examples",7793,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/examples/noncontiguous_collect.R","noncontiguous_collect.R",".R","artifacts/h24-release/library/oceancube/examples",3913,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/examples/ocean_cube_contract.R","ocean_cube_contract.R",".R","artifacts/h24-release/library/oceancube/examples",4027,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/examples/refactor_coast_dist_backend.R","refactor_coast_dist_backend.R",".R","artifacts/h24-release/library/oceancube/examples",4008,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/examples/refactor_layer_annual_backend.R","refactor_layer_annual_backend.R",".R","artifacts/h24-release/library/oceancube/examples",3656,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/examples/refactor_link_events_backend.R","refactor_link_events_backend.R",".R","artifacts/h24-release/library/oceancube/examples",5629,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/examples/refactor_temporal_backend.R","refactor_temporal_backend.R",".R","artifacts/h24-release/library/oceancube/examples",4304,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/help/aliases.rds","aliases.rds",".rds","artifacts/h24-release/library/oceancube/help",309,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/help/AnIndex","AnIndex","","artifacts/h24-release/library/oceancube/help",675,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/help/oceancube.rdb","oceancube.rdb",".rdb","artifacts/h24-release/library/oceancube/help",67862,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/help/oceancube.rdx","oceancube.rdx",".rdx","artifacts/h24-release/library/oceancube/help",771,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/help/paths.rds","paths.rds",".rds","artifacts/h24-release/library/oceancube/help",424,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/html/00Index.html","00Index.html",".html","artifacts/h24-release/library/oceancube/html",4858,FALSE,TRUE,"website","rendered website output",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/html/R.css","R.css",".css","artifacts/h24-release/library/oceancube/html",1735,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/INDEX","INDEX","","artifacts/h24-release/library/oceancube",2119,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/LICENSE","LICENSE","","artifacts/h24-release/library/oceancube",1082,FALSE,TRUE,"metadata","package or release metadata",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/Meta/features.rds","features.rds",".rds","artifacts/h24-release/library/oceancube/Meta",122,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/Meta/hsearch.rds","hsearch.rds",".rds","artifacts/h24-release/library/oceancube/Meta",1114,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/Meta/links.rds","links.rds",".rds","artifacts/h24-release/library/oceancube/Meta",474,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/Meta/nsInfo.rds","nsInfo.rds",".rds","artifacts/h24-release/library/oceancube/Meta",450,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/Meta/package.rds","package.rds",".rds","artifacts/h24-release/library/oceancube/Meta",1201,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/Meta/Rd.rds","Rd.rds",".rds","artifacts/h24-release/library/oceancube/Meta",1225,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/Meta/vignette.rds","vignette.rds",".rds","artifacts/h24-release/library/oceancube/Meta",342,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/NAMESPACE","NAMESPACE","","artifacts/h24-release/library/oceancube",696,FALSE,TRUE,"metadata","package or release metadata",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/NEWS.md","NEWS.md",".md","artifacts/h24-release/library/oceancube",1673,FALSE,TRUE,"documentation","reference or planning documentation",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/R/oceancube","oceancube","","artifacts/h24-release/library/oceancube/R",1058,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/R/oceancube.rdb","oceancube.rdb",".rdb","artifacts/h24-release/library/oceancube/R",316407,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/library/oceancube/R/oceancube.rdx","oceancube.rdx",".rdx","artifacts/h24-release/library/oceancube/R",3055,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,FALSE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","relocate",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/build/vignette.rds","vignette.rds",".rds","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/build",342,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/CODE_OF_CONDUCT.md","CODE_OF_CONDUCT.md",".md","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube",93,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/CONTRIBUTING.md","CONTRIBUTING.md",".md","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube",130,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/DESCRIPTION","DESCRIPTION","","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube",1246,FALSE,TRUE,"metadata","package or release metadata",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/architecture/oceancube-spatind-boundary.md","oceancube-spatind-boundary.md",".md","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/architecture",5299,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/CITATION","CITATION","","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst",116,FALSE,TRUE,"metadata","package or release metadata",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc/get-started.html","get-started.html",".html","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc",11230,FALSE,TRUE,"website","rendered website output",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc/get-started.R","get-started.R",".R","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc",341,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc/get-started.Rmd","get-started.Rmd",".Rmd","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc",737,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc/oceancube-architecture.html","oceancube-architecture.html",".html","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc",13532,FALSE,TRUE,"website","rendered website output",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc/oceancube-architecture.R","oceancube-architecture.R",".R","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc",369,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc/oceancube-architecture.Rmd","oceancube-architecture.Rmd",".Rmd","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc",2553,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc/oceancube-geometry-weights.html","oceancube-geometry-weights.html",".html","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc",23626,FALSE,TRUE,"website","rendered website output",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc/oceancube-geometry-weights.R","oceancube-geometry-weights.R",".R","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc",1279,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc/oceancube-geometry-weights.Rmd","oceancube-geometry-weights.Rmd",".Rmd","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc",2215,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc/oceancube-introduction.html","oceancube-introduction.html",".html","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc",24863,FALSE,TRUE,"website","rendered website output",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc/oceancube-introduction.R","oceancube-introduction.R",".R","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc",1818,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc/oceancube-introduction.Rmd","oceancube-introduction.Rmd",".Rmd","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc",3404,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples/backend_memory.R","backend_memory.R",".R","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples",3995,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples/backend_netcdf_descriptor.R","backend_netcdf_descriptor.R",".R","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples",5112,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples/backend_netcdf_read_block.R","backend_netcdf_read_block.R",".R","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples",6686,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples/baseline_ocean_cube.R","baseline_ocean_cube.R",".R","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples",3704,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples/cube_crop.R","cube_crop.R",".R","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples",8540,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples/cube_extract.R","cube_extract.R",".R","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples",7836,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples/cube_geometry_weights.R","cube_geometry_weights.R",".R","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples",4084,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples/cube_mask.R","cube_mask.R",".R","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples",6852,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples/cube_slice.R","cube_slice.R",".R","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples",6283,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples/cube_transect.R","cube_transect.R",".R","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples",7793,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples/noncontiguous_collect.R","noncontiguous_collect.R",".R","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples",3913,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples/ocean_cube_contract.R","ocean_cube_contract.R",".R","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples",4027,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples/refactor_coast_dist_backend.R","refactor_coast_dist_backend.R",".R","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples",4008,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples/refactor_layer_annual_backend.R","refactor_layer_annual_backend.R",".R","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples",3656,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples/refactor_link_events_backend.R","refactor_link_events_backend.R",".R","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples",5629,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples/refactor_temporal_backend.R","refactor_temporal_backend.R",".R","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples",4304,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/LICENSE","LICENSE","","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube",1082,FALSE,TRUE,"metadata","package or release metadata",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/man/annual_index.Rd","annual_index.Rd",".Rd","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/man",648,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/man/anom_diff.Rd","anom_diff.Rd",".Rd","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/man",499,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/man/anom_z.Rd","anom_z.Rd",".Rd","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/man",523,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/man/clim_day.Rd","clim_day.Rd",".Rd","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/man",1180,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/man/clim_month.Rd","clim_month.Rd",".Rd","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/man",449,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/man/cm_connect.Rd","cm_connect.Rd",".Rd","artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/man",621,FALSE,TRUE,"artifact","development or certification artifact",TRUE,"reproducible source should be identified before cleanup",FALSE,TRUE,"git ls-files: not tracked; git ignore rules: ignored; path/type indicates generated or development output","review","No deletion decision without human review."
